concept_id,year,state_var,cdc_var,is_primary,source,score,notes,unverified
ASINHALR,2016,,ASINHALR,1,cdc_seed,,,1
ASNOSLEP,2016,,ASNOSLEP,1,cdc_seed,,,1
ASRCHKUP,2016,,ASRCHKUP,1,cdc_seed,,,1
ASTHMA3,2016,,ASTHMA3,1,cdc_seed,,,1
ASTHMAGE,2016,,ASTHMAGE,1,cdc_seed,,,1
ASTHMED3,2016,,ASTHMED3,1,cdc_seed,,,1
ASTHNOW,2016,,ASTHNOW,1,cdc_seed,,,1
ASYMPTOM,2016,,ASYMPTOM,1,cdc_seed,,,1
AVEDRNK2,2016,,AVEDRNK2,1,cdc_seed,,,1
BLDSTOOL,2016,,BLDSTOOL,1,cdc_seed,,,1
BLDSUGAR,2016,,BLDSUGAR,1,cdc_seed,,,1
BLIND,2016,,BLIND,1,cdc_seed,,,1
CADULT,2016,,CADULT,1,cdc_seed,,,1
CALLBACK,2016,,CALLBACK,1,cdc_seed,,,1
CALRINFO,2016,,CALRINFO,1,cdc_seed,,,1
CAREGIV1,2016,,CAREGIV1,1,cdc_seed,,,1
CARERCVD,2016,,CARERCVD,1,cdc_seed,,,1
CASTHDX2,2016,,CASTHDX2,1,cdc_seed,,,1
CASTHNO2,2016,,CASTHNO2,1,cdc_seed,,,1
CCLGHOUS,2016,,CCLGHOUS,1,cdc_seed,,,1
CDASSIST,2016,,CDASSIST,1,cdc_seed,,,1
CDDISCUS,2016,,CDDISCUS,1,cdc_seed,,,1
CDHELP,2016,,CDHELP,1,cdc_seed,,,1
CDHOUSE,2016,,CDHOUSE,1,cdc_seed,,,1
CDSOCIAL,2016,,CDSOCIAL,1,cdc_seed,,,1
CELLFON4,2016,,CELLFON4,1,cdc_seed,,,1
CELLFON5,2016,,CELLFON5,1,cdc_seed,,,1
CHCCOPD1,2016,,CHCCOPD1,1,cdc_seed,,,1
CHCKIDNY,2016,,CHCKIDNY,1,cdc_seed,,,1
CHCOCNCR,2016,,CHCOCNCR,1,cdc_seed,,,1
CHCSCNCR,2016,,CHCSCNCR,1,cdc_seed,,,1
CHECKUP1,2016,,CHECKUP1,1,cdc_seed,,,1
CHHISPA,2016,,CHHISPA,1,cdc_seed,,,1
CHILDAGE,2016,,CHILDAGE,1,cdc_seed,,,1
CHILDREN,2016,,CHILDREN,1,cdc_seed,,,1
CHKHEMO3,2016,,CHKHEMO3,1,cdc_seed,,,1
CIMEMLOS,2016,,CIMEMLOS,1,cdc_seed,,,1
CNCRAGE,2016,,CNCRAGE,1,cdc_seed,,,1
CNCRDIFF,2016,,CNCRDIFF,1,cdc_seed,,,1
CNCRTYP1,2016,,CNCRTYP1,1,cdc_seed,,,1
COLGHOUS,2016,,COLGHOUS,1,cdc_seed,,,1
CPCOUNTY,2016,,CPCOUNTY,1,cdc_seed,,,1
CPDEMO1,2016,,CPDEMO1,1,cdc_seed,,,1
CRACASC1,2016,,CRACASC1,1,cdc_seed,,,1
CRACORG1,2016,,CRACORG1,1,cdc_seed,,,1
CRGVEXPT,2016,,CRGVEXPT,1,cdc_seed,,,1
CRGVHOUS,2016,,CRGVHOUS,1,cdc_seed,,,1
CRGVHRS1,2016,,CRGVHRS1,1,cdc_seed,,,1
CRGVLNG1,2016,,CRGVLNG1,1,cdc_seed,,,1
CRGVMST2,2016,,CRGVMST2,1,cdc_seed,,,1
CRGVPERS,2016,,CRGVPERS,1,cdc_seed,,,1
CRGVPRB2,2016,,CRGVPRB2,1,cdc_seed,,,1
CRGVREL1,2016,,CRGVREL1,1,cdc_seed,,,1
CSRVCLIN,2016,,CSRVCLIN,1,cdc_seed,,,1
CSRVCTL1,2016,,CSRVCTL1,1,cdc_seed,,,1
CSRVDEIN,2016,,CSRVDEIN,1,cdc_seed,,,1
CSRVDOC1,2016,,CSRVDOC1,1,cdc_seed,,,1
CSRVINSR,2016,,CSRVINSR,1,cdc_seed,,,1
CSRVINST,2016,,CSRVINST,1,cdc_seed,,,1
CSRVPAIN,2016,,CSRVPAIN,1,cdc_seed,,,1
CSRVRTRN,2016,,CSRVRTRN,1,cdc_seed,,,1
CSRVSUM,2016,,CSRVSUM,1,cdc_seed,,,1
CSRVTRT1,2016,,CSRVTRT1,1,cdc_seed,,,1
CSTATE1,2016,,CSTATE1,1,cdc_seed,,,1
CTELENM1,2016,,CTELENM1,1,cdc_seed,,,1
CTELNUM1,2016,,CTELNUM1,1,cdc_seed,,,1
CTYCODE1,2016,,CTYCODE1,1,cdc_seed,,,1
CVDCRHD4,2016,,CVDCRHD4,1,cdc_seed,,,1
CVDINFR4,2016,,CVDINFR4,1,cdc_seed,,,1
CVDSTRK3,2016,,CVDSTRK3,1,cdc_seed,,,1
DEAF,2016,,DEAF,1,cdc_seed,,,1
DECIDE,2016,,DECIDE,1,cdc_seed,,,1
DELAYMED,2016,,DELAYMED,1,cdc_seed,,,1
DIABAGE2,2016,,DIABAGE2,1,cdc_seed,,,1
DIABEDU,2016,,DIABEDU,1,cdc_seed,,,1
DIABETE3,2016,,DIABETE3,1,cdc_seed,,,1
DIABEYE,2016,,DIABEYE,1,cdc_seed,,,1
DIFFALON,2016,,DIFFALON,1,cdc_seed,,,1
DIFFDRES,2016,,DIFFDRES,1,cdc_seed,,,1
DIFFWALK,2016,,DIFFWALK,1,cdc_seed,,,1
DISPCODE,2016,,DISPCODE,1,cdc_seed,,,1
DLYOTHER,2016,,DLYOTHER,1,cdc_seed,,,1
DOCTDIAB,2016,,DOCTDIAB,1,cdc_seed,,,1
DRNK3GE5,2016,,DRNK3GE5,1,cdc_seed,,,1
DRNKANY5,2016,,DRNKANY5,1,cdc_seed,,,1
DRNKDRI2,2016,,DRNKDRI2,1,cdc_seed,,,1
DROCDY3_,2016,,DROCDY3_,1,cdc_seed,,,1
DRVISITS,2016,,DRVISITS,1,cdc_seed,,,1
ECIGARET,2016,,ECIGARET,1,cdc_seed,,,1
ECIGNOW,2016,,ECIGNOW,1,cdc_seed,,,1
EDUCA,2016,,EDUCA,1,cdc_seed,,,1
EMPLOY1,2016,,EMPLOY1,1,cdc_seed,,,1
EMTSUPRT,2016,,EMTSUPRT,1,cdc_seed,,,1
EOR,2016,,EOR,1,cdc_seed,,,1
EXERANY2,2016,,EXERANY2,1,cdc_seed,,,1
EYEEXAM,2016,,EYEEXAM,1,cdc_seed,,,1
FALL12MN,2016,,FALL12MN,1,cdc_seed,,,1
FALLINJ2,2016,,FALLINJ2,1,cdc_seed,,,1
FEETCHK,2016,,FEETCHK,1,cdc_seed,,,1
FEETCHK2,2016,,FEETCHK2,1,cdc_seed,,,1
FLSHTMY2,2016,,FLSHTMY2,1,cdc_seed,,,1
FLUSHOT6,2016,,FLUSHOT6,1,cdc_seed,,,1
FMONTH,2016,,FMONTH,1,cdc_seed,,,1
GENHLTH,2016,,GENHLTH,1,cdc_seed,,,1
HADHYST2,2016,,HADHYST2,1,cdc_seed,,,1
HADMAM,2016,,HADMAM,1,cdc_seed,,,1
HADPAP2,2016,,HADPAP2,1,cdc_seed,,,1
HADSGCO1,2016,,HADSGCO1,1,cdc_seed,,,1
HADSIGM3,2016,,HADSIGM3,1,cdc_seed,,,1
HAVARTH3,2016,,HAVARTH3,1,cdc_seed,,,1
HEIGHT3,2016,,HEIGHT3,1,cdc_seed,,,1
HHADULT,2016,,HHADULT,1,cdc_seed,,,1
HISPANC3,2016,,HISPANC3,1,cdc_seed,,,1
HIVRISK4,2016,,HIVRISK4,1,cdc_seed,,,1
HIVTST6,2016,,HIVTST6,1,cdc_seed,,,1
HIVTSTD3,2016,,HIVTSTD3,1,cdc_seed,,,1
HLTHCVR1,2016,,HLTHCVR1,1,cdc_seed,,,1
HLTHPLN1,2016,,HLTHPLN1,1,cdc_seed,,,1
HOWLONG,2016,,HOWLONG,1,cdc_seed,,,1
HPLSTTST,2016,,HPLSTTST,1,cdc_seed,,,1
HPVADSHT,2016,,HPVADSHT,1,cdc_seed,,,1
HPVADVC2,2016,,HPVADVC2,1,cdc_seed,,,1
HPVTEST,2016,,HPVTEST,1,cdc_seed,,,1
HTIN4,2016,,HTIN4,1,cdc_seed,,,1
HTM4,2016,,HTM4,1,cdc_seed,,,1
IDATE,2016,,IDATE,1,cdc_seed,,,1
IDAY,2016,,IDAY,1,cdc_seed,,,1
IMFVPLAC,2016,,IMFVPLAC,1,cdc_seed,,,1
IMONTH,2016,,IMONTH,1,cdc_seed,,,1
INCOME2,2016,,INCOME2,1,cdc_seed,,,1
INSULIN,2016,,INSULIN,1,cdc_seed,,,1
INTERNET,2016,,INTERNET,1,cdc_seed,,,1
INTVID,2016,,INTVID,1,cdc_seed,,,1
IYEAR,2016,,IYEAR,1,cdc_seed,,,1
LADULT,2016,,LADULT,1,cdc_seed,,,1
LANDLINE,2016,,LANDLINE,1,cdc_seed,,,1
LASTDEN3,2016,,LASTDEN3,1,cdc_seed,,,1
LASTPAP2,2016,,LASTPAP2,1,cdc_seed,,,1
LASTSIG3,2016,,LASTSIG3,1,cdc_seed,,,1
LASTSMK2,2016,,LASTSMK2,1,cdc_seed,,,1
LENGEXAM,2016,,LENGEXAM,1,cdc_seed,,,1
LSATISFY,2016,,LSATISFY,1,cdc_seed,,,1
LSTBLDS3,2016,,LSTBLDS3,1,cdc_seed,,,1
LSTCOVRG,2016,,LSTCOVRG,1,cdc_seed,,,1
MARIJANA,2016,,MARIJANA,1,cdc_seed,,,1
MARITAL,2016,,MARITAL,1,cdc_seed,,,1
MAXDRNKS,2016,,MAXDRNKS,1,cdc_seed,,,1
MEDADVIC,2016,,MEDADVIC,1,cdc_seed,,,1
MEDBILL1,2016,,MEDBILL1,1,cdc_seed,,,1
MEDCOST,2016,,MEDCOST,1,cdc_seed,,,1
MEDICARE,2016,,MEDICARE,1,cdc_seed,,,1
MEDSCOST,2016,,MEDSCOST,1,cdc_seed,,,1
MENTHLTH,2016,,MENTHLTH,1,cdc_seed,,,1
MRACASC1,2016,,MRACASC1,1,cdc_seed,,,1
MRACE1,2016,,MRACE1,1,cdc_seed,,,1
MRACORG1,2016,,MRACORG1,1,cdc_seed,,,1
MSCODE,2016,,MSCODE,1,cdc_seed,,,1
NATTMPTS,2016,,NATTMPTS,1,cdc_seed,,,1
NOBCUSE6,2016,,NOBCUSE6,1,cdc_seed,,,1
NOCOV121,2016,,NOCOV121,1,cdc_seed,,,1
NRECSEL,2016,,NRECSEL,1,cdc_seed,,,1
NRECSTR,2016,,NRECSTR,1,cdc_seed,,,1
NUMADULT,2016,,NUMADULT,1,cdc_seed,,,1
NUMBURN2,2016,,NUMBURN2,1,cdc_seed,,,1
NUMHHOL2,2016,,NUMHHOL2,1,cdc_seed,,,1
NUMMEN,2016,,NUMMEN,1,cdc_seed,,,1
NUMPHON2,2016,,NUMPHON2,1,cdc_seed,,,1
NUMWOMEN,2016,,NUMWOMEN,1,cdc_seed,,,1
ORACE3,2016,,ORACE3,1,cdc_seed,,,1
ORGSEQNO,2016,,ORGSEQNO,1,cdc_seed,,,1
O_STATE,2016,,O_STATE,1,cdc_seed,,,1
PAINACT2,2016,,PAINACT2,1,cdc_seed,,,1
PCDMDECN,2016,,PCDMDECN,1,cdc_seed,,,1
PCPSAAD2,2016,,PCPSAAD2,1,cdc_seed,,,1
PCPSADE1,2016,,PCPSADE1,1,cdc_seed,,,1
PCPSADI1,2016,,PCPSADI1,1,cdc_seed,,,1
PCPSARE1,2016,,PCPSARE1,1,cdc_seed,,,1
PCPSARS1,2016,,PCPSARS1,1,cdc_seed,,,1
PDIABTST,2016,,PDIABTST,1,cdc_seed,,,1
PERSDOC2,2016,,PERSDOC2,1,cdc_seed,,,1
PFPPRVN1,2016,,PFPPRVN1,1,cdc_seed,,,1
PHYSHLTH,2016,,PHYSHLTH,1,cdc_seed,,,1
PNEUVAC3,2016,,PNEUVAC3,1,cdc_seed,,,1
POORHLTH,2016,,POORHLTH,1,cdc_seed,,,1
PRECALL,2016,,PRECALL,1,cdc_seed,,,1
PREDIAB1,2016,,PREDIAB1,1,cdc_seed,,,1
PREG4549,2016,,PREG4549,1,cdc_seed,,,1
PREGNANT,2016,,PREGNANT,1,cdc_seed,,,1
PROFEXAM,2016,,PROFEXAM,1,cdc_seed,,,1
PSATEST1,2016,,PSATEST1,1,cdc_seed,,,1
PSATIME,2016,,PSATIME,1,cdc_seed,,,1
PVTRESD1,2016,,PVTRESD1,1,cdc_seed,,,1
PVTRESD3,2016,,PVTRESD3,1,cdc_seed,,,1
QLACTLM2,2016,,QLACTLM2,1,cdc_seed,,,1
QLHLTH2,2016,,QLHLTH2,1,cdc_seed,,,1
QLMENTL2,2016,,QLMENTL2,1,cdc_seed,,,1
QLSTRES2,2016,,QLSTRES2,1,cdc_seed,,,1
QSTLANG,2016,,QSTLANG,1,cdc_seed,,,1
QSTVER,2016,,QSTVER,1,cdc_seed,,,1
RCHISLA1,2016,,RCHISLA1,1,cdc_seed,,,1
RCSBIRTH,2016,,RCSBIRTH,1,cdc_seed,,,1
RCSBRAC2,2016,,RCSBRAC2,1,cdc_seed,,,1
RCSGENDR,2016,,RCSGENDR,1,cdc_seed,,,1
RCSRACE1,2016,,RCSRACE1,1,cdc_seed,,,1
RCSRLTN2,2016,,RCSRLTN2,1,cdc_seed,,,1
RENTHOM1,2016,,RENTHOM1,1,cdc_seed,,,1
REPDEPTH,2016,,REPDEPTH,1,cdc_seed,,,1
REPNUM,2016,,REPNUM,1,cdc_seed,,,1
RMVTETH3,2016,,RMVTETH3,1,cdc_seed,,,1
RSPSTAT1,2016,,RSPSTAT1,1,cdc_seed,,,1
SEATBELT,2016,,SEATBELT,1,cdc_seed,,,1
SECSCRFL,2016,,SECSCRFL,1,cdc_seed,,,1
SEQNO,2016,,SEQNO,1,cdc_seed,,,1
SEX,2016,,SEX,1,cdc_seed,,,1
SHINGLE2,2016,,SHINGLE2,1,cdc_seed,,,1
SLEPBRTH,2016,,SLEPBRTH,1,cdc_seed,,,1
SLEPDAY1,2016,,SLEPDAY1,1,cdc_seed,,,1
SLEPSNO1,2016,,SLEPSNO1,1,cdc_seed,,,1
SLEPTIM1,2016,,SLEPTIM1,1,cdc_seed,,,1
SMOKDAY2,2016,,SMOKDAY2,1,cdc_seed,,,1
SMOKE100,2016,,SMOKE100,1,cdc_seed,,,1
SSBFRUT2,2016,,SSBFRUT2,1,cdc_seed,,,1
SSBSUGR2,2016,,SSBSUGR2,1,cdc_seed,,,1
STATEQUE,2016,,STATEQUE,1,cdc_seed,,,1
STATERES,2016,,STATERES,1,cdc_seed,,,1
STOPSMK2,2016,,STOPSMK2,1,cdc_seed,,,1
SXORIENT,2016,,SXORIENT,1,cdc_seed,,,1
TETANUS,2016,,TETANUS,1,cdc_seed,,,1
TRNSGNDR,2016,,TRNSGNDR,1,cdc_seed,,,1
TYPCNTR7,2016,,TYPCNTR7,1,cdc_seed,,,1
TYPEINDS,2016,,TYPEINDS,1,cdc_seed,,,1
TYPEWORK,2016,,TYPEWORK,1,cdc_seed,,,1
UNDRSTND,2016,,UNDRSTND,1,cdc_seed,,,1
USEEQUIP,2016,,USEEQUIP,1,cdc_seed,,,1
USEMRJNA,2016,,USEMRJNA,1,cdc_seed,,,1
USENOW3,2016,,USENOW3,1,cdc_seed,,,1
VETERAN3,2016,,VETERAN3,1,cdc_seed,,,1
WEIGHT2,2016,,WEIGHT2,1,cdc_seed,,,1
WRITTEN,2016,,WRITTEN,1,cdc_seed,,,1
WTKG3,2016,,WTKG3,1,cdc_seed,,,1
ZIPCODE1,2016,,ZIPCODE1,1,cdc_seed,,,1
_AGE65YR,2016,,_AGE65YR,1,cdc_seed,,,1
_AGE80,2016,,_AGE80,1,cdc_seed,,,1
_AGEG5YR,2016,,_AGEG5YR,1,cdc_seed,,,1
_AGE_G,2016,,_AGE_G,1,cdc_seed,,,1
_AIDTST3,2016,,_AIDTST3,1,cdc_seed,,,1
_ALTETH2,2016,,_ALTETH2,1,cdc_seed,,,1
_ASTHMS1,2016,,_ASTHMS1,1,cdc_seed,,,1
_BMI5,2016,,_BMI5,1,cdc_seed,,,1
_BMI5CAT,2016,,_BMI5CAT,1,cdc_seed,,,1
_CASTHM1,2016,,_CASTHM1,1,cdc_seed,,,1
_CHISPNC,2016,,_CHISPNC,1,cdc_seed,,,1
_CHLDCNT,2016,,_CHLDCNT,1,cdc_seed,,,1
_CLCM1V1,2016,,_CLCM1V1,1,cdc_seed,,,1
_CLCM1V2,2016,,_CLCM1V2,1,cdc_seed,,,1
_CLCM1V3,2016,,_CLCM1V3,1,cdc_seed,,,1
_CLCM2V1,2016,,_CLCM2V1,1,cdc_seed,,,1
_CLCM2V2,2016,,_CLCM2V2,1,cdc_seed,,,1
_CLCM2V3,2016,,_CLCM2V3,1,cdc_seed,,,1
_CLCM3V1,2016,,_CLCM3V1,1,cdc_seed,,,1
_CLCM3V2,2016,,_CLCM3V2,1,cdc_seed,,,1
_CLCM3V3,2016,,_CLCM3V3,1,cdc_seed,,,1
_CLCM4V1,2016,,_CLCM4V1,1,cdc_seed,,,1
_CLCM4V2,2016,,_CLCM4V2,1,cdc_seed,,,1
_CLCM4V3,2016,,_CLCM4V3,1,cdc_seed,,,1
_CLCM5V1,2016,,_CLCM5V1,1,cdc_seed,,,1
_CLCM5V2,2016,,_CLCM5V2,1,cdc_seed,,,1
_CLCM5V3,2016,,_CLCM5V3,1,cdc_seed,,,1
_CLCPM01,2016,,_CLCPM01,1,cdc_seed,,,1
_CLCPM02,2016,,_CLCPM02,1,cdc_seed,,,1
_CLCPM03,2016,,_CLCPM03,1,cdc_seed,,,1
_CLCPM04,2016,,_CLCPM04,1,cdc_seed,,,1
_CLCPM05,2016,,_CLCPM05,1,cdc_seed,,,1
_CLCWTV1,2016,,_CLCWTV1,1,cdc_seed,,,1
_CLCWTV2,2016,,_CLCWTV2,1,cdc_seed,,,1
_CLCWTV3,2016,,_CLCWTV3,1,cdc_seed,,,1
_CLLCPWT,2016,,_CLLCPWT,1,cdc_seed,,,1
_COL10YR,2016,,_COL10YR,1,cdc_seed,,,1
_CPRACE,2016,,_CPRACE,1,cdc_seed,,,1
_CRACE1,2016,,_CRACE1,1,cdc_seed,,,1
_CRCREC,2016,,_CRCREC,1,cdc_seed,,,1
_CURECIG,2016,,_CURECIG,1,cdc_seed,,,1
_DENSTR2,2016,,_DENSTR2,1,cdc_seed,,,1
_DENVST2,2016,,_DENVST2,1,cdc_seed,,,1
_DRDXAR1,2016,,_DRDXAR1,1,cdc_seed,,,1
_DRNKDRV,2016,,_DRNKDRV,1,cdc_seed,,,1
_DRNKWEK,2016,,_DRNKWEK,1,cdc_seed,,,1
_DUALCOR,2016,,_DUALCOR,1,cdc_seed,,,1
_DUALUSE,2016,,_DUALUSE,1,cdc_seed,,,1
_ECIGSTS,2016,,_ECIGSTS,1,cdc_seed,,,1
_EDUCAG,2016,,_EDUCAG,1,cdc_seed,,,1
_EXTETH2,2016,,_EXTETH2,1,cdc_seed,,,1
_FLSHOT6,2016,,_FLSHOT6,1,cdc_seed,,,1
_FOBTFS,2016,,_FOBTFS,1,cdc_seed,,,1
_FS5YR,2016,,_FS5YR,1,cdc_seed,,,1
_GEOSTR,2016,,_GEOSTR,1,cdc_seed,,,1
_HCVU651,2016,,_HCVU651,1,cdc_seed,,,1
_HFOB3YR,2016,,_HFOB3YR,1,cdc_seed,,,1
_HISPANC,2016,,_HISPANC,1,cdc_seed,,,1
_IMPAGE,2016,,_IMPAGE,1,cdc_seed,,,1
_IMPCAGE,2016,,_IMPCAGE,1,cdc_seed,,,1
_IMPCRAC,2016,,_IMPCRAC,1,cdc_seed,,,1
_IMPCSEX,2016,,_IMPCSEX,1,cdc_seed,,,1
_IMPCTY,2016,,_IMPCTY,1,cdc_seed,,,1
_IMPEDUC,2016,,_IMPEDUC,1,cdc_seed,,,1
_IMPHOME,2016,,_IMPHOME,1,cdc_seed,,,1
_IMPMRTL,2016,,_IMPMRTL,1,cdc_seed,,,1
_IMPNPH,2016,,_IMPNPH,1,cdc_seed,,,1
_IMPRACE,2016,,_IMPRACE,1,cdc_seed,,,1
_IMPSEX,2016,,_IMPSEX,1,cdc_seed,,,1
_INCOMG,2016,,_INCOMG,1,cdc_seed,,,1
_LCM01V1,2016,,_LCM01V1,1,cdc_seed,,,1
_LCM01V2,2016,,_LCM01V2,1,cdc_seed,,,1
_LCM01V3,2016,,_LCM01V3,1,cdc_seed,,,1
_LCM02V1,2016,,_LCM02V1,1,cdc_seed,,,1
_LCM02V2,2016,,_LCM02V2,1,cdc_seed,,,1
_LCM02V3,2016,,_LCM02V3,1,cdc_seed,,,1
_LCM03V1,2016,,_LCM03V1,1,cdc_seed,,,1
_LCM03V2,2016,,_LCM03V2,1,cdc_seed,,,1
_LCM03V3,2016,,_LCM03V3,1,cdc_seed,,,1
_LCM04V1,2016,,_LCM04V1,1,cdc_seed,,,1
_LCM04V2,2016,,_LCM04V2,1,cdc_seed,,,1
_LCM04V3,2016,,_LCM04V3,1,cdc_seed,,,1
_LCM05V1,2016,,_LCM05V1,1,cdc_seed,,,1
_LCM05V2,2016,,_LCM05V2,1,cdc_seed,,,1
_LCM05V3,2016,,_LCM05V3,1,cdc_seed,,,1
_LCM06V1,2016,,_LCM06V1,1,cdc_seed,,,1
_LCM06V2,2016,,_LCM06V2,1,cdc_seed,,,1
_LCM06V3,2016,,_LCM06V3,1,cdc_seed,,,1
_LCM07V1,2016,,_LCM07V1,1,cdc_seed,,,1
_LCM07V2,2016,,_LCM07V2,1,cdc_seed,,,1
_LCM07V3,2016,,_LCM07V3,1,cdc_seed,,,1
_LCM08V1,2016,,_LCM08V1,1,cdc_seed,,,1
_LCM08V2,2016,,_LCM08V2,1,cdc_seed,,,1
_LCM08V3,2016,,_LCM08V3,1,cdc_seed,,,1
_LCM09V1,2016,,_LCM09V1,1,cdc_seed,,,1
_LCM09V2,2016,,_LCM09V2,1,cdc_seed,,,1
_LCM09V3,2016,,_LCM09V3,1,cdc_seed,,,1
_LCM10V1,2016,,_LCM10V1,1,cdc_seed,,,1
_LCM10V2,2016,,_LCM10V2,1,cdc_seed,,,1
_LCM10V3,2016,,_LCM10V3,1,cdc_seed,,,1
_LCM11V1,2016,,_LCM11V1,1,cdc_seed,,,1
_LCM11V2,2016,,_LCM11V2,1,cdc_seed,,,1
_LCM11V3,2016,,_LCM11V3,1,cdc_seed,,,1
_LCM12V1,2016,,_LCM12V1,1,cdc_seed,,,1
_LCM12V2,2016,,_LCM12V2,1,cdc_seed,,,1
_LCM12V3,2016,,_LCM12V3,1,cdc_seed,,,1
_LCPWTV1,2016,,_LCPWTV1,1,cdc_seed,,,1
_LCPWTV2,2016,,_LCPWTV2,1,cdc_seed,,,1
_LCPWTV3,2016,,_LCPWTV3,1,cdc_seed,,,1
_LLCPM01,2016,,_LLCPM01,1,cdc_seed,,,1
_LLCPM02,2016,,_LLCPM02,1,cdc_seed,,,1
_LLCPM03,2016,,_LLCPM03,1,cdc_seed,,,1
_LLCPM04,2016,,_LLCPM04,1,cdc_seed,,,1
_LLCPM05,2016,,_LLCPM05,1,cdc_seed,,,1
_LLCPM06,2016,,_LLCPM06,1,cdc_seed,,,1
_LLCPM07,2016,,_LLCPM07,1,cdc_seed,,,1
_LLCPM08,2016,,_LLCPM08,1,cdc_seed,,,1
_LLCPM09,2016,,_LLCPM09,1,cdc_seed,,,1
_LLCPM10,2016,,_LLCPM10,1,cdc_seed,,,1
_LLCPM11,2016,,_LLCPM11,1,cdc_seed,,,1
_LLCPM12,2016,,_LLCPM12,1,cdc_seed,,,1
_LLCPM13,2016,,_LLCPM13,1,cdc_seed,,,1
_LLCPM14,2016,,_LLCPM14,1,cdc_seed,,,1
_LLCPM15,2016,,_LLCPM15,1,cdc_seed,,,1
_LLCPM16,2016,,_LLCPM16,1,cdc_seed,,,1
_LLCPWT,2016,,_LLCPWT,1,cdc_seed,,,1
_LLCPWT2,2016,,_LLCPWT2,1,cdc_seed,,,1
_LTASTH1,2016,,_LTASTH1,1,cdc_seed,,,1
_MAM5021,2016,,_MAM5021,1,cdc_seed,,,1
_MENT14D,2016,,_MENT14D,1,cdc_seed,,,1
_MICHD,2016,,_MICHD,1,cdc_seed,,,1
_MRACE1,2016,,_MRACE1,1,cdc_seed,,,1
_MSACODE,2016,,_MSACODE,1,cdc_seed,,,1
_M_RACE,2016,,_M_RACE,1,cdc_seed,,,1
_PHYS14D,2016,,_PHYS14D,1,cdc_seed,,,1
_PNEUMO2,2016,,_PNEUMO2,1,cdc_seed,,,1
_PRACE1,2016,,_PRACE1,1,cdc_seed,,,1
_PSU,2016,,_PSU,1,cdc_seed,,,1
_RACE,2016,,_RACE,1,cdc_seed,,,1
_RACEG21,2016,,_RACEG21,1,cdc_seed,,,1
_RACEGR3,2016,,_RACEGR3,1,cdc_seed,,,1
_RACE_G1,2016,,_RACE_G1,1,cdc_seed,,,1
_RAW,2016,,_RAW,1,cdc_seed,,,1
_RAWCH,2016,,_RAWCH,1,cdc_seed,,,1
_RAWRAKE,2016,,_RAWRAKE,1,cdc_seed,,,1
_REGION,2016,,_REGION,1,cdc_seed,,,1
_RFBING5,2016,,_RFBING5,1,cdc_seed,,,1
_RFBLDS3,2016,,_RFBLDS3,1,cdc_seed,,,1
_RFBMI5,2016,,_RFBMI5,1,cdc_seed,,,1
_RFDRHV5,2016,,_RFDRHV5,1,cdc_seed,,,1
_RFHLTH,2016,,_RFHLTH,1,cdc_seed,,,1
_RFMAM2Y,2016,,_RFMAM2Y,1,cdc_seed,,,1
_RFPAP33,2016,,_RFPAP33,1,cdc_seed,,,1
_RFPSA21,2016,,_RFPSA21,1,cdc_seed,,,1
_RFSEAT2,2016,,_RFSEAT2,1,cdc_seed,,,1
_RFSEAT3,2016,,_RFSEAT3,1,cdc_seed,,,1
_RFSMOK3,2016,,_RFSMOK3,1,cdc_seed,,,1
_SMOKER3,2016,,_SMOKER3,1,cdc_seed,,,1
_STATE,2016,,_STATE,1,cdc_seed,,,1
_STRWT,2016,,_STRWT,1,cdc_seed,,,1
_STSTR,2016,,_STSTR,1,cdc_seed,,,1
_TOTINDA,2016,,_TOTINDA,1,cdc_seed,,,1
_WT2,2016,,_WT2,1,cdc_seed,,,1
_WT2CH,2016,,_WT2CH,1,cdc_seed,,,1
_WT2RAKE,2016,,_WT2RAKE,1,cdc_seed,,,1
ACTIN11_,2017,,ACTIN11_,1,cdc_seed,,,1
ACTIN21_,2017,,ACTIN21_,1,cdc_seed,,,1
ADDEPEV2,2017,,ADDEPEV2,1,cdc_seed,,,1
ADSLEEP,2017,,ADSLEEP,1,cdc_seed,,,1
ALCDAY5,2017,,ALCDAY5,1,cdc_seed,,,1
ARTHDIS2,2017,,ARTHDIS2,1,cdc_seed,,,1
ARTHEDU,2017,,ARTHEDU,1,cdc_seed,,,1
ARTHEXER,2017,,ARTHEXER,1,cdc_seed,,,1
ARTHSOCL,2017,,ARTHSOCL,1,cdc_seed,,,1
ARTHWGT,2017,,ARTHWGT,1,cdc_seed,,,1
ARTTODAY,2017,,ARTTODAY,1,cdc_seed,,,1
ASACTLIM,2017,,ASACTLIM,1,cdc_seed,,,1
ASATTACK,2017,,ASATTACK,1,cdc_seed,,,1
ASBIADVC,2017,,ASBIADVC,1,cdc_seed,,,1
ASBIALCH,2017,,ASBIALCH,1,cdc_seed,,,1
ASBIBING,2017,,ASBIBING,1,cdc_seed,,,1
ASBIDRNK,2017,,ASBIDRNK,1,cdc_seed,,,1
ASBIRDUC,2017,,ASBIRDUC,1,cdc_seed,,,1
ASDRVIST,2017,,ASDRVIST,1,cdc_seed,,,1
ASERVIST,2017,,ASERVIST,1,cdc_seed,,,1
ASINHALR,2017,,ASINHALR,1,cdc_seed,,,1
